VendorNumber,VendorName,Brand,Description,Classification,RetailPrice,UnitPurchasePrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,AvgSalesPrice,TotalExciseTax,VendorFreightCost,AllocatedFreightCost,GrossProfit,ProfitMargin%,NetProfit,NetProfitMargin%,StockTurnover,SalesPurchaseRatio,PriceMarkup%,AvgUnitsSoldPerDay,VolumeCategory,PerformanceTier,IsUnderperforming,Cluster,ClusterLabel,PredictedUnderperforming,UnderperformingRiskScore
660,SAZERAC NORTH AMERICA INC.,2127,Canadian Ltd,1,10.49,7.19,1750.0,86887,624717.5300000095,86195.0,899110.5499998573,10.438472412219719,158367.2099999975,17932.329999999994,3166.4,274393.01999984786,30.51827386519838,271226.61999984784,30.16610360092993,0.9920356324881743,1.4392273416752748,45.89707927677329,235.51,Magnum(1001-1750ml),Mid,0,2,Mid Tier Performers,0,0.0009
1392,CONSTELLATION BRANDS INC,6682,R M Woodbridge Chard Cal,2,8.99,6.03,1500.0,101547,612328.4100000054,101339.0,1016328.6099998966,10.497907582167256,22776.050000001345,79528.99,3126.89,404000.1999998912,39.75094236498295,400873.3099998912,39.44327711092694,0.9979516873959842,1.6597769977713228,49.08789386401327,276.88,Magnum(1001-1750ml),Mid,0,2,Mid Tier Performers,0,0.0066
3960,DIAGEO NORTH AMERICA INC,3798,Ciroc Apple Vodka,1,28.99,19.83,750.0,30830,611358.9000000008,29647.0,748067.529999948,25.701513372472668,23348.150000002035,257032.07000000007,3083.58,136708.62999994715,18.274904940728636,133625.04999994716,17.86269883949601,0.9616282841388258,1.2236143613840365,46.192637418053465,81.0,Standard(201-750ml),High,0,2,Mid Tier Performers,0,0.0009
3960,DIAGEO NORTH AMERICA INC,4262,Capt Morgan Spiced Rum,1,13.99,11.19,750.0,54552,610436.8800000268,55710.0,862422.8999998781,15.677349905883858,43861.64000000501,257032.07000000007,3078.93,251986.01999985136,29.2183823040746,248907.08999985136,28.86137299924278,1.0212274527056753,1.412796192785469,25.022341376228784,152.21,Standard(201-750ml),High,0,2,Mid Tier Performers,0,0.0074
1128,BROWN-FORMAN CORP,2015,Jack Daniels Tennessee Honey,1,22.99,18.1,750.0,33715,610241.4999999967,32969.0,771010.3099998921,23.39261840584865,25959.910000003314,68601.68000000001,3094.26,160768.8099998954,20.851706898694765,157674.5499998954,20.45038152601584,0.9778733501408868,1.2634511254968668,27.01657458563534,90.08,Standard(201-750ml),Mid,0,2,Mid Tier Performers,0,0.0003
12546,JIM BEAM BRANDS COMPANY,1737,Makers Mark,1,51.99,34.3,1750.0,17537,601519.0999999947,16089.0,823521.1099999265,51.322106388025546,29564.919999998816,123880.96999999999,3078.8,222002.0099999318,26.957658681020526,218923.2099999318,26.58380062654998,0.9174317158008781,1.3690689289831923,51.57434402332364,43.96,Magnum(1001-1750ml),High,0,2,Mid Tier Performers,0,0.0048
4425,MARTIGNETTI COMPANIES,38370,Oyster Bay Svgn Bl Marlboro,2,9.95,6.59,750.0,91140,600612.5999999961,90267.0,890334.4099999663,10.615134353740705,10138.880000000456,144929.24,3124.23,289721.80999997014,32.54078543364185,286597.57999997016,32.189880204672875,0.9904213298222515,1.4823771762363493,50.98634294385431,246.63,Standard(201-750ml),High,0,2,Mid Tier Performers,0,0.0046
6785,PALM BAY INTERNATIONAL INC,6937,Cavit Pinot Grigio,2,9.99,6.75,1500.0,88752,599076.0,87974.0,945345.0199999199,11.323656855310542,19771.2700000009,13605.409999999998,3025.51,346269.0199999199,36.628851125692634,343243.5099999199,36.308808185179736,0.9912340003605552,1.5780051612815735,48.00000000000001,240.37,Magnum(1001-1750ml),Low,0,2,Mid Tier Performers,0,0.032
8112,MOET HENNESSY USA INC,4689,Hennessy Privilege VSOP,1,45.99,33.33,750.0,17838,594540.5400000018,18005.0,858571.9499999759,48.35827736827657,14178.850000000471,48347.26,3034.35,264031.4099999741,30.752391805949575,260997.05999997407,30.398973551369966,1.009362036102702,1.4440931984217145,37.983798379838,49.19,Standard(201-750ml),Mid,0,2,Mid Tier Performers,0,0.0
4425,MARTIGNETTI COMPANIES,3040,Tito's Handmade Vodka,1,23.99,16.54,1000.0,35922,594149.8799999933,34901.0,842326.9899999202,24.148652928827065,36646.04999999875,144929.24,3090.61,248177.109999927,29.463274114005355,245086.499999927,29.09636078501417,0.9715773063860587,1.4177011867778713,45.04232164449819,95.36,Large(751-1000ml),High,0,2,Mid Tier Performers,0,0.0009
17035,PERNOD RICARD USA,3625,Absolut 80 Proof,1,16.99,12.59,750.0,45969,578749.7099999987,44406.0,785296.9399998756,17.71512780180518,34961.13000000416,123780.21999999997,2969.55,206547.22999987693,26.301799928051373,203577.67999987694,25.92365634328197,0.9659988252953077,1.3568852414628034,34.948371723590135,121.33,Standard(201-750ml),High,0,2,Mid Tier Performers,0,0.0003
8112,MOET HENNESSY USA INC,7865,Moet & Chandon Imperial,2,34.99,23.97,750.0,24088,577389.3600000012,23290.0,834892.0999999518,36.25539802440114,2606.529999999897,48347.26,2946.82,257502.73999995063,30.842637030577425,254555.91999995062,30.489678845920963,0.9668714712720027,1.4459776328402556,45.97413433458492,63.63,Standard(201-750ml),Mid,0,2,Mid Tier Performers,0,0.0036
12546,JIM BEAM BRANDS COMPANY,1346,Knob Creek Bourbon,1,29.99,22.55,750.0,25540,575926.9999999952,22144.0,684455.559999909,30.907821519987984,17438.070000002335,123880.96999999999,2947.81,108528.55999991379,15.856187945924235,105580.7499999138,15.425508414297608,0.8670321064996085,1.1884415212343138,32.99334811529933,60.5,Standard(201-750ml),High,0,2,Mid Tier Performers,0,0.0663
7239,REMY COINTREAU USA INC,5242,Cointreau Liqueur,1,29.99,22.05,750.0,25361,559210.0499999939,24770.0,763368.2999999058,30.941551921211826,19504.750000002397,16978.669999999995,2830.03,204158.24999991187,26.744397167125893,201328.21999991187,26.37366786123248,0.9766965025038444,1.3650832992002095,36.009070294784564,67.68,Standard(201-750ml),Low,0,2,Mid Tier Performers,0,0.0003
7239,REMY COINTREAU USA INC,4722,Remy Martin VSOP Cognac,1,34.99,27.77,750.0,19910,552900.6999999961,18637.0,665392.6299999654,36.306527605181834,14677.690000000975,16978.669999999995,2798.1,112491.92999996932,16.906097983077323,109693.82999996931,16.485579348838748,0.9360622802611753,1.203457745667477,25.999279798343544,50.92,Standard(201-750ml),Low,0,2,Mid Tier Performers,0,0.0096
4425,MARTIGNETTI COMPANIES,6967,Santa Margherita Pnt Grigio,2,19.99,11.89,750.0,46257,549995.7299999988,46511.0,923055.2499999445,20.465632841734656,5216.39999999995,144929.24,2860.93,373059.51999994565,40.41573026099663,370198.58999994566,40.10578890049842,1.0054910608124177,1.678295302401614,68.12447434819174,127.08,Standard(201-750ml),High,0,2,Mid Tier Performers,0,0.0062
8664,"STOLI GROUP,(USA) LLC",3630,Stolichnaya Razberi,1,24.99,19.83,1750.0,27479,544908.5699999994,27622.0,700960.7799999095,25.43399011840446,50751.80999998989,18544.489999999998,2756.06,156052.2099999101,22.262616461926765,153296.1499999101,21.869433265571562,1.0052039739437388,1.2863823742025386,26.02118003025719,75.47,Magnum(1001-1750ml),Mid,0,2,Mid Tier Performers,0,0.0
1128,BROWN-FORMAN CORP,2760,Jack Daniels Tennessee Honey,1,38.99,28.02,1750.0,19219,538516.3799999909,18250.0,701171.4999999332,38.49679287304626,33536.42999999827,68601.68000000001,2730.57,162655.11999994225,23.197622835491423,159924.54999994225,22.80819314532286,0.9495811436599199,1.3020430316343303,39.15060670949323,49.86,Magnum(1001-1750ml),Mid,0,2,Mid Tier Performers,0,0.0003
3960,DIAGEO NORTH AMERICA INC,8178,Bulleit Bourbon,1,25.99,18.51,750.0,28421,526072.7099999951,27204.0,724379.9599999145,26.853749555314085,21421.640000002433,257032.07000000007,2653.42,198307.24999991944,27.37613696545979,195653.82999991943,27.00983472816428,0.9571795503325006,1.3769578733706245,40.41058887088059,74.33,Standard(201-750ml),High,0,2,Mid Tier Performers,0,0.0003
3089,SIDNEY FRANK IMPORTING CO,5445,Jagermeister Liqueur,1,15.99,11.76,750.0,44330,521320.7999999928,41133.0,661672.6699998857,16.206073024380586,32383.340000004264,8549.550000000001,2597.49,140351.8699998929,21.21167706683686,137754.3799998929,20.819112870404137,0.9278817956237311,1.2692236143270992,35.96938775510205,112.39,Standard(201-750ml),Low,0,2,Mid Tier Performers,0,0.0003
3252,E & J GALLO WINERY,14006,Apothic Winemakers Red Blend,2,9.99,5.44,750.0,94779,515597.76000000985,91600.0,812899.3799999028,9.265932388925837,10283.260000000004,61966.909999999996,2599.76,297301.61999989295,36.57299135840508,294701.85999989294,36.253178099352,0.9664588147163401,1.5766154220683335,83.63970588235293,250.27,Standard(201-750ml),Mid,0,2,Mid Tier Performers,0,0.0008
3664,WILLIAM GRANT & SONS INC,3238,Hendrick's Gin,1,29.99,22.83,750.0,22352,510296.16,20847.0,632474.5299999345,30.522482357820717,16416.800000001735,30234.42000000001,2588.35,122178.36999993451,19.3175162326216,119590.0199999345,18.908274456513986,0.9326682176091625,1.2394263950564208,31.362242663162508,56.96,Standard(201-750ml),Mid,0,2,Mid Tier Performers,0,0.0024
12546,JIM BEAM BRANDS COMPANY,3980,Hornitos Reposado Tequila,1,39.99,31.99,1750.0,15805,505601.95000000834,15381.0,565522.1899999427,37.00682307163618,28264.5099999988,123880.96999999999,2587.86,59920.23999993433,10.59555947750528,57332.37999993433,10.137954091587483,0.9731730465042708,1.1185126758311223,25.007814942169443,42.02,Magnum(1001-1750ml),High,0,2,Mid Tier Performers,0,0.0219
7245,PROXIMO SPIRITS INC.,3776,Jose Cuervo Especial Silver,1,25.99,18.56,1750.0,26795,497315.199999981,25596.0,684036.0399999205,26.813235534558387,47031.429999991036,38994.78000000001,2555.7,186720.83999993955,27.296930144201355,184165.13999993954,26.923309479418794,0.9552528456801642,1.3754577378691557,40.0323275862069,69.93,Magnum(1001-1750ml),Mid,0,2,Mid Tier Performers,0,0.0003
3960,DIAGEO NORTH AMERICA INC,3746,Gordons Vodka 80 Proof,1,12.99,8.52,1750.0,58309,496792.67999998684,57845.0,724360.5499998928,12.658229934341513,106278.67999998627,257032.07000000007,2505.73,227567.869999906,31.41638097214704,225062.13999990598,31.070457936995506,0.9920423948275566,1.4580741205766399,52.464788732394375,158.05,Magnum(1001-1750ml),High,0,2,Mid Tier Performers,0,0.0046
17035,PERNOD RICARD USA,3728,Absolut Citron,1,24.99,18.93,1750.0,25959,491403.86999999895,26222.0,658689.779999917,25.131674653651103,48180.14999999067,123780.21999999997,2521.38,167285.90999991808,25.396767200477765,164764.52999991807,25.013980025610667,1.0101313609923341,1.3404244862783,32.012678288431054,71.64,Magnum(1001-1750ml),High,0,2,Mid Tier Performers,0,0.0
3924,HEAVEN HILL DISTILLERIES,3243,Burnetts Vodka,1,10.49,8.26,1750.0,57575,475569.4999999942,57067.0,648535.3299999053,11.585186621732552,104847.71999998578,14069.869999999995,2375.58,172965.82999991113,26.67022473547222,170590.24999991115,26.303925493147158,0.9911767260095528,1.3637025292831295,26.997578692493953,155.92,Magnum(1001-1750ml),Low,0,2,Mid Tier Performers,0,0.0005
3089,SIDNEY FRANK IMPORTING CO,5440,Jagermeister Liqueur,1,34.99,25.92,1750.0,18298,474284.1599999999,18082.0,621256.1799999306,34.559754827506616,33226.62999999806,8549.550000000001,2363.13,146972.01999993064,23.657232673314745,144608.88999993063,23.27685335861718,0.9881954311946661,1.3098817805762915,34.99228395061728,49.4,Magnum(1001-1750ml),Low,0,2,Mid Tier Performers,0,0.0003
480,BACARDI USA INC,4245,Bacardi Superior Rum,1,11.99,7.93,750.0,58816,466410.87999998714,58320.0,643474.799999922,11.709584466289797,45919.42000000414,89286.26999999999,2362.87,177063.9199999349,27.51683826623146,174701.0499999349,27.14963352099509,0.9915669205658324,1.3796307667607148,51.19798234552334,159.34,Standard(201-750ml),High,0,2,Mid Tier Performers,0,0.0046
9165,ULTRA BEVERAGE COMPANY LLP,36378,MezzaCorona Pnt Grigio,2,9.97,6.83,1500.0,68084,465013.72000000003,67195.0,695816.4099999225,10.52987424785577,15097.47000000027,68054.70000000003,2395.53,230802.68999992247,33.17005558979964,228407.15999992247,32.82577943224247,0.9869426003172551,1.4963352264099272,45.97364568081992,183.59,Magnum(1001-1750ml),Mid,0,2,Mid Tier Performers,0,0.0015
3664,WILLIAM GRANT & SONS INC,4198,Sailor Jerry Spiced Navy Rum,1,24.99,17.51,1750.0,25998,455224.9799999919,23008.0,575754.9199999277,25.168003842119482,42276.15999999354,30234.42000000001,2309.02,120529.93999993586,20.934244035630815,118220.91999993585,20.533201869981536,0.8849911531656282,1.2647700484273467,42.71844660194173,62.86,Magnum(1001-1750ml),Mid,0,2,Mid Tier Performers,0,0.0006
10000,MAJESTIC FINE WINES,24325,La Crema Chard Sonoma Cst,2,15.99,10.88,750.0,41274,449061.11999999353,39387.0,658288.1299999481,16.808359163325463,4415.5999999999185,17587.59,2252.25,209227.00999995455,31.783500334416033,206974.75999995455,31.441362918084348,0.9542811455153365,1.465921008703576,46.96691176470588,107.61,Standard(201-750ml),Mid,0,2,Mid Tier Performers,0,0.0014
17035,PERNOD RICARD USA,5735,Malibu Rum,1,11.99,9.29,750.0,48121,447044.0899999993,46557.0,598769.4299999229,12.90286130246341,36656.77000000388,123780.21999999997,2293.77,151725.33999992354,25.339526769084237,149431.56999992355,24.956446089764935,0.9674985972860082,1.339396814305103,29.06350914962326,127.2,Standard(201-750ml),High,0,2,Mid Tier Performers,0,0.006
8112,MOET HENNESSY USA INC,5342,Grand Marnier,1,28.99,19.85,750.0,22234,441344.90000000334,22623.0,687309.7699999096,30.676687419881695,17815.45000000222,48347.26,2252.49,245964.86999990622,35.7866104536734,243712.37999990623,35.458884863507514,1.0174957272645497,1.5573076068170366,46.04534005037782,61.81,Standard(201-750ml),Mid,0,2,Mid Tier Performers,0,0.0011
2555,DISARONNO INTERNATIONAL LLC,5311,Amaretto DiSaronno,1,31.99,23.7,1750.0,18409,436293.30000000645,18376.0,667168.2399999392,36.44396145609839,33767.49999999835,5861.030000000001,2239.27,230874.93999993277,34.60520542763753,228635.66999993278,34.2695674482277,0.9982073985550546,1.5291737003523302,34.97890295358649,50.21,Magnum(1001-1750ml),Low,0,2,Mid Tier Performers,0,0.0004
1392,CONSTELLATION BRANDS INC,19748,Clos du Bois Chard,2,13.99,9.2,1500.0,47153,433807.600000004,46069.0,701955.5899999447,15.77177071509574,10347.029999999992,79528.99,2215.26,268147.9899999407,38.200135994352834,265932.72999994067,37.88455192727529,0.977011006722796,1.618126538124132,52.065217391304365,125.87,Magnum(1001-1750ml),Mid,0,2,Mid Tier Performers,0,0.004
8112,MOET HENNESSY USA INC,3668,Belvedere Polish Vodka,1,42.99,34.12,1750.0,12713,433767.55999999325,12218.0,536414.8199999633,44.151592505850864,22452.63999999985,48347.26,2213.82,102647.25999997003,19.135798671628248,100433.43999997003,18.723091953346273,0.9610634783292693,1.2366411632994676,25.99648300117235,33.38,Magnum(1001-1750ml),Mid,0,2,Mid Tier Performers,0,0.0095
2561,EDRINGTON AMERICAS,2520,The Macallan 12 Yr Old,1,62.99,42.21,750.0,10227,431681.6700000005,9713.0,572039.8699999629,59.32040330919865,7651.829999999693,9654.500000000002,2213.51,140358.19999996235,24.536436594877813,138144.68999996234,24.149486293668883,0.949740881979075,1.3251428303637776,49.230040274816396,26.54,Standard(201-750ml),Low,0,2,Mid Tier Performers,0,0.0502
3960,DIAGEO NORTH AMERICA INC,8202,Sambuca Romana,1,17.99,13.33,750.0,32375,431558.75000000186,31816.0,606781.8399999316,19.26177150867103,25052.700000002704,257032.07000000007,2176.7,175223.08999992977,28.877444651268654,173046.38999992976,28.518716051216902,0.9827335907335907,1.4060237221465883,34.95873968492122,86.93,Standard(201-750ml),High,0,2,Mid Tier Performers,0,0.0003
3960,DIAGEO NORTH AMERICA INC,3276,Gordons London Dry,1,14.99,9.62,1750.0,44631,429350.21999997704,44434.0,643753.6599999246,14.646493967351645,81641.20999998754,257032.07000000007,2165.57,214403.43999994756,33.305199383250525,212237.86999994755,32.96880207251519,0.9955860276489436,1.4993672531481619,55.82120582120583,121.4,Magnum(1001-1750ml),High,0,2,Mid Tier Performers,0,0.0006
3960,DIAGEO NORTH AMERICA INC,497,Capt Morgan Spiced Rum,1,19.99,14.7,1000.0,29200,429240.0000000057,29238.0,584467.6199999616,19.990000000001153,30699.899999998448,257032.07000000007,2165.01,155227.61999995587,26.55880577267327,153062.60999995586,26.18838148809098,1.0013013698630138,1.3616336315346982,35.986394557823125,79.89,Large(751-1000ml),High,0,2,Mid Tier Performers,0,0.0
3960,DIAGEO NORTH AMERICA INC,1883,Seagrams 7 Crown,1,17.99,13.23,1750.0,32253,426707.1900000127,32430.0,583415.6999999224,17.98999999999738,59584.77999998827,257032.07000000007,2152.23,156708.50999990973,26.86052329409897,154556.27999990972,26.491621668722708,1.0054878615942704,1.3672506901041557,35.97883597883596,88.61,Magnum(1001-1750ml),High,0,2,Mid Tier Performers,0,0.0
3960,DIAGEO NORTH AMERICA INC,2767,Johnnie Walker Blue Label,1,189.99,139.7,750.0,2963,413931.1000000022,2761.0,548648.3899999874,200.13414414413856,2176.609999999961,257032.07000000007,2087.79,134717.28999998525,24.554394482044927,132629.49999998524,24.173861149941274,0.9318258521768478,1.3254582465535558,35.998568360773106,7.54,Standard(201-750ml),High,0,2,Mid Tier Performers,0,0.0203
17035,PERNOD RICARD USA,482,Absolut 80 Proof,1,21.99,14.28,1000.0,28888,412520.6399999918,27866.0,599601.3399999446,21.583212964975473,29259.299999998133,123780.21999999997,2116.63,187080.69999995275,31.200847549802013,184964.06999995274,30.84784133403869,0.9646219883688729,1.4535062778918322,53.99159663865546,76.14,Large(751-1000ml),High,0,2,Mid Tier Performers,0,0.0063
3960,DIAGEO NORTH AMERICA INC,8778,Bulleit Bourbon,1,49.99,37.29,1750.0,10966,408922.1399999975,10796.0,525233.039999965,48.711608201181086,19841.33000000014,257032.07000000007,2062.53,116310.89999996749,22.144627459075164,114248.36999996749,21.751938910769038,0.9844975378442459,1.2844328751677965,34.05738803968894,29.5,Magnum(1001-1750ml),High,0,2,Mid Tier Performers,0,0.0039
1128,BROWN-FORMAN CORP,1220,Woodford Reserve Bourbon,1,29.99,21.89,750.0,18645,408139.0500000114,18408.0,589481.9199999418,32.30711612547746,14496.360000001354,68601.68000000001,2069.49,181342.86999993044,30.76309278492347,179273.37999993045,30.412023493434393,0.987288817377313,1.4443163916805446,37.003197807217894,50.3,Standard(201-750ml),Mid,0,2,Mid Tier Performers,0,0.0003
3960,DIAGEO NORTH AMERICA INC,2418,Crown Royal Regal Apple,1,22.99,16.53,750.0,24558,405943.7399999935,24284.0,570271.159999933,23.586045450475268,19122.700000002293,257032.07000000007,2047.51,164327.4199999395,28.81566376247377,162279.9099999395,28.456622284731804,0.9888427396367783,1.4048034340914881,39.08045977011492,66.35,Standard(201-750ml),High,0,2,Mid Tier Performers,0,0.0003
1392,CONSTELLATION BRANDS INC,8504,R M Woodbridge Cab Svgn Cal,2,8.99,5.84,1500.0,69263,404495.9199999966,68667.0,686725.3299999196,10.397329696461899,15427.260000000382,79528.99,2065.58,282229.409999923,41.09785931443013,280163.829999923,40.79707238991109,0.9913951171621211,1.6977311662375367,53.93835616438357,187.61,Magnum(1001-1750ml),Mid,0,2,Mid Tier Performers,0,0.0033
660,SAZERAC NORTH AMERICA INC.,3684,Fleischmanns Royal Vodka,1,9.99,7.68,1750.0,52351,402055.67999999085,51954.0,527560.9599999299,10.192262945089679,95452.86999998376,17932.329999999994,2037.83,125505.27999993903,23.789720907315758,123467.44999993902,23.403447063246574,0.9924165727493267,1.312158952710087,30.078125000000007,141.95,Magnum(1001-1750ml),Mid,0,2,Mid Tier Performers,0,0.0003
3252,E & J GALLO WINERY,14622,La Marca Prosecco,2,12.99,8.66,750.0,46387,401711.42000000115,45608.0,558344.6899999726,12.639488584476098,5114.599999999909,61966.909999999996,2025.52,156633.26999997144,28.053149390563583,154607.74999997145,27.690377067968363,0.983206501821631,1.3899149045849157,50.0,124.61,Standard(201-750ml),Mid,0,2,Mid Tier Performers,0,0.0049
8004,SAZERAC CO INC,3246,Bentley's Vodka,1,8.79,6.71,1750.0,59841,401533.110000004,59245.0,520763.54999996244,8.789999999997645,108849.57999998573,50293.62000000002,2036.4,119230.43999995844,22.895312085488133,117194.03999995845,22.504270892224866,0.9900402733911532,1.296938003443744,30.998509687034264,161.87,Magnum(1001-1750ml),Mid,0,2,Mid Tier Performers,0,0.0003
17035,PERNOD RICARD USA,8339,The Glenlivet 12 Yr Single,1,42.99,30.21,750.0,13250,400282.49999999977,12463.0,544906.369999951,43.754813364651945,9818.559999999978,123780.21999999997,2053.84,144623.86999995122,26.541049611874463,142570.02999995122,26.16413348222816,0.9406037735849057,1.3613045036941442,42.3038728897716,34.05,Standard(201-750ml),High,0,2,Mid Tier Performers,0,0.0003
